bottom_themes,cross_sectional_spearman,d1_role,evidence_lane,horizon,long_short_spread,negative_leg_count,negative_leg_return,portfolio,positive_leg_count,positive_leg_return,signal_date,theme_count,top_themes
cybersecurity|cloud_computing,0.8857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.004189386108355175,2,-0.004189386108355175,top2_bottom2,0,0.0,2019-12-09,6,
cybersecurity|cloud_computing|commercial_space,0.8857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.009028508749181782,3,-0.009028508749181782,top_half_bottom_half,0,0.0,2019-12-09,6,
cybersecurity,0.9428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.007113790014099619,1,-0.007113790014099619,top1_bottom1,0,0.0,2019-12-10,6,
cybersecurity|cloud_computing,0.9428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.003976210991252227,2,-0.003976210991252227,top2_bottom2,0,0.0,2019-12-10,6,
cybersecurity|cloud_computing|commercial_space,0.9428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.005313115643116391,3,-0.005313115643116391,top_half_bottom_half,0,0.0,2019-12-10,6,
cybersecurity,0.6571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.009756101027965203,1,-0.009756101027965203,top1_bottom1,0,0.0,2019-12-10,6,
cybersecurity|cloud_computing,0.6571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.005968297666316125,2,-0.005968297666316125,top2_bottom2,0,0.0,2019-12-10,6,
cybersecurity|cloud_computing|commercial_space,0.6571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.011857157722500325,3,-0.011857157722500325,top_half_bottom_half,0,0.0,2019-12-10,6,
,0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.03168216791590295,0,0.0,top1_bottom1,1,0.03168216791590295,2019-12-11,6,semiconductors
cloud_computing,0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.016173031227170842,1,-0.015509136688732106,top2_bottom2,1,0.03168216791590295,2019-12-11,6,semiconductors
cloud_computing|commercial_space,0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.012869989205173127,2,-0.01881217871072982,top_half_bottom_half,1,0.03168216791590295,2019-12-11,6,semiconductors
,0.5428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.03395038744284373,0,0.0,top1_bottom1,1,0.03395038744284373,2019-12-11,6,semiconductors
cloud_computing,0.5428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0228242942060346,1,-0.011126093236809131,top2_bottom2,1,0.03395038744284373,2019-12-11,6,semiconductors
cloud_computing|commercial_space,0.5428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.01304539479646083,2,-0.020904992646382903,top_half_bottom_half,1,0.03395038744284373,2019-12-11,6,semiconductors
cybersecurity,0.37142857142857144,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.00573079935798626,1,-0.00431267715914041,top1_bottom1,1,0.01004347651712667,2019-12-12,6,semiconductors
cybersecurity,0.37142857142857144,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.00573079935798626,1,-0.00431267715914041,top2_bottom2,1,0.01004347651712667,2019-12-12,6,semiconductors
cybersecurity|commercial_space,0.37142857142857144,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.0024745080647463613,2,-0.012517984581873032,top_half_bottom_half,1,0.01004347651712667,2019-12-12,6,semiconductors
cybersecurity,-0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0037784068072688193,1,-0.016172491148951362,top1_bottom1,1,0.012394084341682543,2019-12-12,6,semiconductors
cybersecurity,-0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0037784068072688193,1,-0.016172491148951362,top2_bottom2,1,0.012394084341682543,2019-12-12,6,semiconductors
cybersecurity|commercial_space,-0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.01574497487034332,2,-0.028139059212025863,top_half_bottom_half,1,0.012394084341682543,2019-12-12,6,semiconductors
cloud_computing,0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.000999356635177806,1,0.000999356635177806,top1_bottom1,0,0.0,2019-12-13,6,
cloud_computing|uranium_nuclear,0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.00546804596482009,2,0.00546804596482009,top2_bottom2,0,0.0,2019-12-13,6,
cloud_computing|uranium_nuclear|cybersecurity,0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.003200612852040171,3,0.003200612852040171,top_half_bottom_half,0,0.0,2019-12-13,6,
cloud_computing,0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.007661543595241627,1,-0.007661543595241627,top1_bottom1,0,0.0,2019-12-13,6,
cloud_computing|uranium_nuclear,0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.00021740567695782698,2,-0.00021740567695782698,top2_bottom2,0,0.0,2019-12-13,6,
cloud_computing|uranium_nuclear|cybersecurity,0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0009232303789574736,3,-0.0009232303789574736,top_half_bottom_half,0,0.0,2019-12-13,6,
,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top1_bottom1,0,0.0,2019-12-16,6,
cybersecurity,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.007011655396433669,1,-0.007011655396433669,top2_bottom2,0,0.0,2019-12-16,6,
cybersecurity|commercial_space,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.008377617380341151,2,-0.008377617380341151,top_half_bottom_half,0,0.0,2019-12-16,6,
,-0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top1_bottom1,0,0.0,2019-12-16,6,
cybersecurity,-0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.009682771311897875,1,-0.009682771311897875,top2_bottom2,0,0.0,2019-12-16,6,
cybersecurity|commercial_space,-0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.021054413095208946,2,-0.021054413095208946,top_half_bottom_half,0,0.0,2019-12-16,6,
cloud_computing,-0.5428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.012044182592932273,1,-0.012044182592932273,top1_bottom1,0,0.0,2019-12-17,6,
cloud_computing|uranium_nuclear,-0.5428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.002399790196264462,2,-0.011541865299339094,top2_bottom2,1,0.009142075103074632,2019-12-17,6,semiconductors
cloud_computing|uranium_nuclear|cybersecurity,-0.5428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.00033682038341783203,3,-0.009478895486492464,top_half_bottom_half,1,0.009142075103074632,2019-12-17,6,semiconductors
cloud_computing,-0.5428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.013215137699215562,1,-0.013215137699215562,top1_bottom1,0,0.0,2019-12-17,6,
cloud_computing|uranium_nuclear,-0.5428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0109318564066746,2,-0.012127342852480738,top2_bottom2,1,0.0011954864458061376,2019-12-17,6,semiconductors
cloud_computing|uranium_nuclear|cybersecurity,-0.5428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.010569568602325052,3,-0.01176505504813119,top_half_bottom_half,1,0.0011954864458061376,2019-12-17,6,semiconductors
uranium_nuclear,0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0009091117165305196,1,0.0009091117165305196,top1_bottom1,0,0.0,2019-12-18,6,
uranium_nuclear|cloud_computing,0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.003872291008461537,2,-0.003872291008461537,top2_bottom2,0,0.0,2019-12-18,6,
uranium_nuclear|cloud_computing,0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.003872291008461537,2,-0.003872291008461537,top_half_bottom_half,0,0.0,2019-12-18,6,
uranium_nuclear,0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0072727203369140625,1,-0.0072727203369140625,top1_bottom1,0,0.0,2019-12-18,6,
uranium_nuclear|cloud_computing,0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.011790791352911945,2,-0.011790791352911945,top2_bottom2,0,0.0,2019-12-18,6,
uranium_nuclear|cloud_computing,0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.011790791352911945,2,-0.011790791352911945,top_half_bottom_half,0,0.0,2019-12-18,6,
uranium_nuclear,0.8857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0009091117165305196,1,0.0009091117165305196,top1_bottom1,0,0.0,2019-12-19,6,
uranium_nuclear,0.8857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0009091117165305196,1,0.0009091117165305196,top2_bottom2,0,0.0,2019-12-19,6,
uranium_nuclear,0.8857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.004562339905609836,1,0.0009091117165305196,top_half_bottom_half,1,0.003653228189079316,2019-12-19,6,cybersecurity
uranium_nuclear,0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.014545440673828125,1,-0.014545440673828125,top1_bottom1,0,0.0,2019-12-19,6,
uranium_nuclear,0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.014545440673828125,1,-0.014545440673828125,top2_bottom2,0,0.0,2019-12-19,6,
uranium_nuclear,0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.012585958307079093,1,-0.014545440673828125,top_half_bottom_half,1,0.0019594823667490324,2019-12-19,6,cybersecurity
uranium_nuclear,0.42857142857142855,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.0081892770211347,1,-0.0081892770211347,top1_bottom1,0,0.0,2019-12-20,6,
uranium_nuclear|cybersecurity,0.42857142857142855,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.005417826153926053,2,-0.005417826153926053,top2_bottom2,0,0.0,2019-12-20,6,
uranium_nuclear|cybersecurity|cloud_computing,0.42857142857142855,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.008464537107911396,3,-0.005809573998508677,top_half_bottom_half,1,-0.0026549631094027193,2019-12-20,6,semiconductors
uranium_nuclear,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0018198779053875125,1,-0.0018198779053875125,top1_bottom1,0,0.0,2019-12-20,6,
uranium_nuclear|cybersecurity,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0037212020254208666,2,0.0037212020254208666,top2_bottom2,0,0.0,2019-12-20,6,
uranium_nuclear|cybersecurity|cloud_computing,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.00733257429708319,3,0.005942134642031786,top_half_bottom_half,1,-0.013274708939114976,2019-12-20,6,semiconductors
uranium_nuclear,-0.5428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.016393471100192736,1,-0.016393471100192736,top1_bottom1,0,0.0,2019-12-23,6,
uranium_nuclear|cloud_computing,-0.5428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.010011328296545718,2,-0.010011328296545718,top2_bottom2,0,0.0,2019-12-23,6,
uranium_nuclear|cloud_computing|semiconductors,-0.5428571428571428,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.006276366872304151,3,-0.006276366872304151,top_half_bottom_half,0,0.0,2019-12-23,6,
uranium_nuclear,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.009107503245793236,1,-0.009107503245793236,top1_bottom1,0,0.0,2019-12-23,6,
uranium_nuclear|cloud_computing,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0024917258524828623,2,-0.0024917258524828623,top2_bottom2,0,0.0,2019-12-23,6,
uranium_nuclear|cloud_computing|semiconductors,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0007259613840361334,3,0.0007259613840361334,top_half_bottom_half,0,0.0,2019-12-23,6,
,0.02857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top1_bottom1,0,0.0,2019-12-24,6,
uranium_nuclear,0.02857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,1,0.0,top2_bottom2,0,0.0,2019-12-24,6,
uranium_nuclear|solar_energy,0.02857142857142857,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0037180656315389804,2,0.0037180656315389804,top_half_bottom_half,0,0.0,2019-12-24,6,
,0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top1_bottom1,0,0.0,2019-12-24,6,
uranium_nuclear,0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.004541343296587952,1,-0.004541343296587952,top2_bottom2,0,0.0,2019-12-24,6,
uranium_nuclear|solar_energy,0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.01859786561719967,2,-0.01859786561719967,top_half_bottom_half,0,0.0,2019-12-24,6,
cybersecurity,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.013534843919170259,1,0.013534843919170259,top1_bottom1,0,0.0,2019-12-26,6,
cybersecurity,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.013534843919170259,1,0.013534843919170259,top2_bottom2,0,0.0,2019-12-26,6,
cybersecurity|uranium_nuclear,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.010670426436799718,2,0.00450086747430245,top_half_bottom_half,1,-0.015171293911102168,2019-12-26,6,cloud_computing
cybersecurity,0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.002956640966125912,1,-0.002956640966125912,top1_bottom1,0,0.0,2019-12-26,6,
cybersecurity,0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.002956640966125912,1,-0.002956640966125912,top2_bottom2,0,0.0,2019-12-26,6,
cybersecurity|uranium_nuclear,0.6,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.0036712128668838773,2,-0.0005717246275085408,top_half_bottom_half,1,-0.0030994882393753365,2019-12-26,6,cloud_computing
cybersecurity,0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.0082781454862344,1,-0.0082781454862344,top1_bottom1,0,0.0,2019-12-27,6,
cybersecurity|semiconductors,0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.011788169851121633,2,-0.011788169851121633,top2_bottom2,0,0.0,2019-12-27,6,
cybersecurity|semiconductors|cloud_computing,0.2571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.011365241592854384,3,-0.011365241592854384,top_half_bottom_half,0,0.0,2019-12-27,6,
cybersecurity,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.023344367744891237,1,-0.023344367744891237,top1_bottom1,0,0.0,2019-12-27,6,
cybersecurity|semiconductors,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.005672160315016883,2,-0.005672160315016883,top2_bottom2,0,0.0,2019-12-27,6,
cybersecurity|semiconductors|cloud_computing,0.2,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.009315071149086992,3,-0.009315071149086992,top_half_bottom_half,0,0.0,2019-12-27,6,
,0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top1_bottom1,0,0.0,2019-12-30,6,
cloud_computing,0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.020370700169250577,1,-0.020370700169250577,top2_bottom2,0,0.0,2019-12-30,6,
cloud_computing|cybersecurity,0.3142857142857143,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,-0.02054979077998431,2,-0.02054979077998431,top_half_bottom_half,0,0.0,2019-12-30,6,
,-0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top1_bottom1,0,0.0,2019-12-30,6,
cloud_computing,-0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.03239276108160327,1,-0.03239276108160327,top2_bottom2,0,0.0,2019-12-30,6,
cloud_computing|cybersecurity,-0.14285714285714285,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,-0.033247541740522024,2,-0.033247541740522024,top_half_bottom_half,0,0.0,2019-12-30,6,
,-0.37142857142857144,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top1_bottom1,0,0.0,2019-12-31,6,
,-0.37142857142857144,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top2_bottom2,0,0.0,2019-12-31,6,
,-0.37142857142857144,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0,0,0.0,top_half_bottom_half,0,0.0,2019-12-31,6,
,-0.6571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top1_bottom1,0,0.0,2019-12-31,6,
,-0.6571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top2_bottom2,0,0.0,2019-12-31,6,
,-0.6571428571428571,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_5d_close,0.0,0,0.0,top_half_bottom_half,0,0.0,2019-12-31,6,
uranium_nuclear,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0018264387614358446,1,0.0018264387614358446,top1_bottom1,0,0.0,2020-01-02,6,
uranium_nuclear,-0.08571428571428572,veto_only_not_standalone_signal,H2_HISTORICAL_RECONSTRUCTED_DAILY,next_open_to_3d_close,0.0018264387614358446,1,0.0018264387614358446,top2_bottom2,0,0.0,2020-01-02,6,
